timestamp,y,z,θ,y_dot,z_dot,θ_dot,y_req,z_req,θ_req,y_dot_req,z_dot_req,θ_dot_req,f_1,f_2
0.21,2.99580397978275,1.1178032537253768,0.037135725966146726,-0.05863389983111428,1.0069400392835328,0.0984089223827909,2.991307631069507,2.1315643590922826,0.04008408690857563,-0.08266432479971285,0.6228569542430926,-0.0023299994466789526,6.492482415534407,6.518548022687182
0.22,2.9951932790895115,1.1280322493183852,0.03807637251138668,-0.06352662235899216,1.0388583123234763,0.08972038666519917,2.990461425696651,2.137790290684638,0.040059986388321644,-0.08657619299017222,0.6223252677265344,-0.0024901088080479077,6.431064798901085,6.456049592543744
0.23,2.994533295969354,1.1385742139145265,0.03893193505530091,-0.06848836426951985,1.0695338994423682,0.08139212211764615,2.989576118602651,2.144010782552252,0.04003428465916312,-0.0904846433007745,0.621769012873998,-0.002650240144200014,6.3709479237858275,6.394840420021679
0.24,2.99382339995459,1.1494168520524857,0.039706035449417615,-0.07350729595393656,1.0989930806670443,0.07342795670569566,2.988651744737914,2.150225589120757,0.0400069815338878,-0.09438952143259383,0.6211882116454724,-0.002810386944633477,6.312111904268097,6.334907373167319
0.25,2.993063074792058,1.1605481294044067,0.0404023225683092,-0.0785724013727822,1.1272618019597074,0.06582946707262165,2.9876883405951378,2.1564344650402307,0.039978076890489725,-0.09829067322772772,0.6205828869699956,-0.0029705426786181335,6.254537282227369,6.2762368421328265
0.26,2.9922519104497947,1.17195626941358,0.041024451305859654,-0.08367344923542389,1.154365670988241,0.058596280437469006,2.986685944207868,2.1626371651948837,0.039947570672370446,-0.10218794467538317,0.6199530627447494,-0.0031307007954375866,6.198204959937877,6.218814835267774
0.27,2.9913895954188954,1.1836297498944508,0.04157606431801785,-0.08880096285769107,1.1803299538115184,0.05172632199417004,2.9856445951489983,2.168833444712734,0.03991546288853755,-0.10608118191795667,0.6192987638341156,-0.0032908547246353484,6.1430961571029155,6.162627047939185
0.28,2.9904759093216158,1.1955572996036732,0.04206077605323243,-0.0939461891196559,1.2051795723959289,0.04521602504874695,2.9845643345292054,2.175023058975276,0.039881753613800836,-0.10997023125710807,0.618620016068695,-0.0034509978762649997,6.089192382715533,6.107658913929246
0.29,2.9895107158329264,1.2077278947901249,0.042482158751697044,-0.0991010668686171,1.2289391028826224,0.039060514644175946,2.9834452049953297,2.1812057636271374,0.03984644298896598,-0.11385493915982864,0.6179168462442872,-0.0036111236411444005,6.0364754158212985,6.0538956455639745
0.3,2.988493955919598,1.220130755731003,0.04284373018190101,-0.10425819505436928,1.2516327745287523,0.03325377139661728,2.982287250728689,2.187381314585725,0.03980953122102557,-0.11773515226450207,0.6171892821208327,-0.00377122539111394,5.984927291555794,6.001322266420152
0.31,2.9874256413982576,1.2327553432603764,0.04314894293775992,-0.10941080083839094,1.2732844692501757,0.02778877977516456,2.981090517443334,2.1935494680508603,0.0397710185833476,-0.12161071738695897,0.6164373524213175,-0.0039312964792988184,5.934530290257049,5.949923639019907
0.32,2.986305848811619,1.2455913552958677,0.043401175154240135,-0.11455270788164058,1.2939177216975648,0.022657663520878512,2.979855052384247,2.199709980514407,0.039730905415861266,-0.12548148152652436,0.6156610868306384,-0.00409133024037543,5.8852669283381145,5.899684489025775
0.33,2.9851347136202233,1.2586287233684834,0.043603722521636155,-0.1196783049846938,1.313555719802567,0.01785180995832496,2.9785809043254723,2.2058626087698814,0.039689192125240136,-0.1293472918720578,0.6148605159944318,-0.004251319990841773,5.837119950150996,5.850589426890435
0.34,2.983912424705401,1.2718576091599914,0.04375979149332034,-0.12478251522740028,1.3322213057354553,0.01336198437851174,2.9772681235681935,2.212007109922055,0.03964587918508253,-0.13320799580798612,0.6140356715178638,-0.00441125902929196,5.7900723204080595,5.802622967567561
0.35000000000000003,2.982639219177829,1.2852684010516973,0.043872493591839624,-0.1298607657320746,1.3499369772205325,0.009178435325344684,2.9759167619387474,2.2181432413965427,0.03960096713608919,-0.1370634409203286,0.6131865859643816,-0.004571140636694805,5.744107216930143,5.755769548673622
0.36,2.9813153774849095,1.2988517106879442,0.04394484072552061,-0.1349089581537957,1.3667248891603208,0.005290991410851638,2.9745268727865772,2.224270760949381,0.039554456586238136,-0.1409134750027137,0.6123132928544291,-0.004730958076676475,5.699208023611902,5.710013547355921
0.37,2.9799412188092673,1.3125983695572037,0.04397974143338909,-0.1399234399832329,1.3826068555242208,0.0016891501628455256,2.9730985109821266,2.2303894266765907,0.03950634821095663,-0.14475794606238826,0.6114158266641231,-0.004890704595807266,5.655358323565476,5.665339296038329
0.38,2.978517096749874,1.326499425593198,0.04397999798089613,-0.1449009767312294,1.3976043514618095,-0.0016378406614388139,2.971631732914674,2.2364989970237246,0.03945664275329032,-0.14859670232621755,0.610494222823892,-0.005050373423892439,5.612541892442784,5.6217310971641545
0.39,2.9770433952767004,1.3405461397981229,0.04394830423307946,-0.14983872504992973,1.4117385156052176,-0.004700908901895695,2.970126596490106,2.2425992307954075,0.039405341024069354,-0.15242959224667732,0.6095485177170772,-0.005209957774267171,5.570742691956933,5.579173237023098
0.4,2.975520524949311,1.3547299828897013,0.04388724423561689,-0.15473420683235697,1.4250301525290638,-0.007511090590617447,2.968583161128631,2.2486898871648546,0.039352443902071696,-0.15625646450783648,0.6085787486784973,-0.0053694508440955985,5.529944863631711,5.537649998728925
0.41000000000000003,2.973948919389458,1.3690426319734996,0.043799291437882026,-0.1595852843208867,1.4374997353401964,-0.010079468956355723,2.967001487762435,2.254770725683382,0.03929795233418321,-0.16007716803133076,0.6075849539929732,-0.0055288458146739595,5.490132722809965,5.497145674401697
0.42,2.97232903199747,1.383475967241687,0.043686808495665586,-0.16439013624490317,1.4491674083729893,-0.012417119486933078,2.965381638833274,2.2608415062898968,0.0392418673355549,-0.16389155198232722,0.6065671728938177,-0.005688135851737837,5.451290752949494,5.457644576600172
0.43,2.9706613329020874,1.3980220686991807,0.04355204759471179,-0.1691472349989508,1.4600529899691648,-0.014535060703825799,2.96372367829001,2.2669019893203757,0.039184189989756896,-0.16769946577547865,0.6055254455612855,-0.005847314105773499,5.413403600230925,5.419131049044668
0.44,2.9689463061333132,1.412673212917934,0.04339715123965063,-0.1738553248648117,1.4701759753240462,-0.01644421030840676,2.962027671586086,2.2729519355173253,0.039124921448929394,-0.17150075908086876,0.6044598131209884,-0.006006373712333347,5.376456068496934,5.381589476666955
0.45,2.9671844470078463,1.4274218698199514,0.04322415345628319,-0.17851340127405907,1.4795555393838167,-0.018155346365080482,2.960293685676943,2.2789911060392294,0.03906406293393044,-0.17529528182994672,0.60337031764227,-0.006165307792355446,5.340433114536776,5.345004295021193
0.46,2.9653762597167446,1.442260699489474,0.043034981358491695,-0.1831206911016678,1.488210539780748,-0.019679073193219508,2.958521789017376,2.285019262469976,0.03900161573448037,-0.1790828842214516,0.6022570021365468,-0.006324109452487163,5.305319843724866,5.309359999087917
0.47000000000000003,2.963522255105066,1.457182549014659,0.04283145703428775,-0.18767663397613274,1.4961595197955078,-0.02102579164756989,2.9567120515588305,2.2910361668282717,0.038937581209303185,-0.18286341672732645,0.6011199105556082,-0.006482771785412886,5.271101506017247,5.274641151501489
